Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
68219.78702434548,-1.9734290258811658,2.372577051603539,0.4707893708752371,1.0711181909538094,-2.939870479030689,-2.2933825872543743,-2.2471891276339653,-2.610362197194124,-2.1262766901617525,-0.6036271726340745,-1.1126965081634228,0.9871168158734491,1.490768378761537,-1.7773876090727412,1.1840595887399648,-1.6491457893809758,-2.9218154300301524,-0.9595299193927596,-2.73778235612075,0.8348391622986306,0.5981605020122549,-2.319890844645778,1.6815768727645795,2.6326963084382253,-2.631824456220155,-0.8362150947416458,-0.6752853271452697,0.5500381340063374,339.3847338707312,0
20582.863826458855,-2.210505319590382,0.2581368983459953,2.957976211110041,0.22680172710250268,2.7653122144599447,2.5162691093818577,-0.4651083195007706,-1.742851312863808,0.015421737525500134,-0.14857641013476997,-2.742679994585232,1.5142227059531042,-1.0248919131354417,1.4301422577783445,-2.8073466223847383,2.630738472155759,2.9542764932323182,-0.9226418853972165,2.141432852241408,-1.1313952378733017,1.9457868941892702,2.720766107563234,-0.21612856112239154,-0.5690606562003304,-2.3039553085617466,-2.763786970207997,0.3189069139440375,1.8600867736481153,1688.5720203973933,0
50336.11917032416,1.7186778905271618,-1.6212705886594103,-2.333772652748946,2.2802356254162826,-0.33404108338941985,-2.2529746621940556,-0.9177325978528756,-2.5784847076402593,-0.37018609430588567,-1.4120901571485012,-1.5771305096245343,1.9662721705088968,-2.4278124691502025,-1.054683591240699,2.78245759585886,0.034518006500304566,-0.0636846876219046,-0.9140999684013948,-0.6692489898267429,-2.86650472982231,2.4835203860702952,1.7126572293259796,2.808336956453803,-0.8232587442718828,-2.5461197097209767,-1.0635228558585093,-0.7258559505760473,-0.34973789153438073,879.2120475993852,0
75905.83285649755,1.0406919463338706,0.6136743419530672,-1.8754009368488538,-1.6960858498295817,-0.5709308027661129,1.9499703125224244,-0.022058368936377803,-1.4348313674735158,-0.5032247459814219,-1.9520962608172574,0.7532308974314974,-1.3583921337514444,-0.8470193296622055,-1.7853636573895095,1.0340478807203795,-2.378084842824272,0.9461968644279843,-2.473156273150959,-1.6151682204569802,1.964238534341197,2.2130061910515444,-2.2145811527263017,0.33234234602092094,0.9130425654164815,1.9571305180614562,0.9148600206955955,-0.37126215861107603,1.9114061953502919,886.9904732485792,0
63529.649239342936,-0.09711488285042336,2.4561595630205906,0.9553935899655874,2.374471533603831,0.8640419168556872,0.1521690776907585,0.4644908774276453,-2.890634919394348,-2.8355073397657753,-0.31379980251885264,-0.5174997808015691,-0.9381937150174284,-1.1191859951610001,-2.3778922389701385,-2.0611124603254583,0.8772340972513084,-2.6280057837441606,-1.317689411505822,1.486316053526071,-2.8109401715312705,-0.8476285255488367,1.644230829552555,2.9216737360072464,0.7468271062169451,2.776427426682119,-1.706087168170782,1.3385398938068693,0.36814933364310676,1435.3746614117686,0
65013.61183622768,1.3556465347326165,0.2182070597453909,-2.9443438483596167,0.5002601247648775,-1.5425024580836,1.8626733742130952,0.6836503523520459,-0.43018932291300693,2.5761670943887705,0.16772220120945125,1.1709530807489221,-1.269893737800174,-0.8782951391134821,0.3915418242709081,-0.3334675254903865,-2.6854171144642285,-2.6695868689602276,-1.2071994962495436,-2.725011523928682,0.5297998046588468,0.45904356877741526,-2.0436733091784545,0.4069587324200441,-0.39536495446139686,2.4788514046991983,-0.8138922828051132,-0.42726296587397616,0.13516756948764996,1429.9293381310931,0
24854.82885021381,0.5826791369132573,-2.028109545987969,0.5397757887194214,-1.836263670908304,-1.9386591461255263,-2.488624755882267,0.045788857969400354,1.0599948593340045,-2.970941530192352,-1.4492601421658198,0.44479544501069457,0.7446386635646922,-1.0423211690362657,-0.24737993446081452,0.019912416160368984,-0.16065482817069654,1.4845862898464315,0.8916131536612015,-0.3977317840812038,-2.285930821173756,-1.5567598205123947,-2.361610443656342,-0.9254554238219179,-0.7752317953799475,0.16247025339858912,1.9553383220920253,0.07441669770060466,-1.3822991102450113,117.10409561335717,0
137979.99240056574,-2.7906144904664845,-1.499740416676752,-0.4096084565213953,0.30405381829515843,0.08313526288917306,2.3915721785743216,0.9290987855151798,-0.8382816435471572,0.9817162967223774,-2.7584315465777944,2.949750942442309,-1.328292980638694,1.739468649950222,1.187748615162393,0.8262143060430764,-1.9264459988918032,-1.1133429399456978,2.7092160384971455,1.3940490943137247,-1.4605778877405868,-1.0113736638876103,1.923745038180205,0.6115208393385521,-1.4171940793158455,-0.42912233198475036,1.941039608305088,-0.3394769988518678,-1.200940964206464,45.04724847026066,0
164735.187833367,-0.737228645581304,2.006352981220621,0.28201134899718294,-0.5078088833109962,-0.21122597792583653,0.24420815332434298,0.28817689507399,0.980940955965353,-0.6681590554020089,-1.4026296763191362,-1.0131578602537785,-0.208332676068133,-1.8696419191732332,-0.4232684374465432,-1.7027066639604225,1.4199140252802103,-0.44610831460965805,2.0557462187201763,-2.429948735953614,-0.28682136234481703,-2.3937082991713012,1.4444283004688883,0.16270068159475004,-1.767792405970799,-0.3560393248300162,-0.12302974280667822,1.6817901236489394,1.4739210506359717,1450.5046017451707,0
7826.772049226632,1.4742760111878521,1.0124341676968918,-0.012049211495406276,-1.0392702195926513,-1.9988187629534233,1.992308477245734,-0.19964594871503571,1.914663822134627,-1.094813939422489,0.13459009464487437,-2.3147845726453795,-0.6992987020794574,-0.9566565118241357,2.2434278897798894,0.11969242557232773,-1.4374399652316983,-0.5675321713337258,-0.20373834178059091,2.6447490603340844,2.1642158627774952,0.2941267427206542,-0.27661880439550934,-2.6452411832516205,-1.1683839801577824,-1.7456838508352408,-2.9547385266045443,0.5992362476508397,-2.6742546027951626,733.0454565791212,0
