Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
104916.15074444085,-0.11435736673161179,-2.550731676616989,2.149329461666081,-2.078260960807783,0.903784474756022,-2.2992911921431847,1.2149264817078382,1.668217190663423,0.4685195160058129,-1.0286999873708442,1.0119143539790834,-2.6208163410543714,0.6030949380936401,-1.2791581303758772,2.236755048039436,0.4546444879697793,-1.3759430038910765,-0.929425080960494,-2.39809122584827,2.9848447847355715,1.2272665109738927,-0.08153635625810463,-0.25139740604396454,1.8142234254052614,-2.074759717665129,-1.8005703793509606,-1.7272555333442168,-1.4802657286012073,1608.9706933769112,0
47739.847123446525,2.587859720418047,-1.1214183288773476,-1.661757227671236,0.25188733642092576,0.31604366052765176,2.1773134458741925,1.7407314527284203,2.751275017218613,-0.11481974474473144,-0.5333578857398753,-1.5351507025178004,0.10646977544794778,-2.2377439309761242,-2.5085411944326204,1.9996749265352323,-2.4195237564284033,0.006385495160171395,1.899955602806604,0.555966738326426,-0.4562981937437529,0.8312506994192579,2.1706942990013385,-1.4441634382596582,-1.4095046610568571,1.6876354014137291,0.4542291584956075,-2.71057995361579,-0.4677544741096722,1520.5442181099577,0
51485.58027505954,-1.5457791203907387,2.4356860242766567,1.6019600467420512,1.108351522013579,-0.9419893488310667,-0.8281623075452123,-0.3842163115205719,2.393518355259676,0.8324259820239943,-1.333366442393572,-2.9098095303318905,-0.5339032681762879,-1.2051067002828664,-0.24489874428935643,2.8162048975803886,0.022285478134344228,-2.7579969696111757,-1.650556746164167,-0.7083774769635278,2.674565632490639,-2.515344575990746,1.526863714184202,2.7591890722236894,0.7473065664358662,1.9753300796063602,0.744861600680041,-1.9116689610550104,-2.6970588014728456,1558.3361251716874,0
95968.71531076638,0.2712521960691845,-0.3369972210770129,2.3955328027713536,-1.3644921042869362,-1.3869389889207098,-1.3754915255259186,2.2805273936976747,-1.1706320919281659,-0.4049206914615118,0.3847075050311508,-1.274139518231879,2.5537173887826885,2.781627813294678,-1.6860779783639908,1.8950282683029158,-1.611268868086841,2.0267279448474005,-2.1460468753497266,2.5409124832986008,-2.1629192811564772,0.7671747387280048,1.9631387615262295,1.8117949848344264,2.7224375014041975,-1.7520322668124375,2.006175022741245,0.6328730962415858,-0.6782641231286655,1424.9767661248025,0
74413.37381245244,-1.8119987352430598,0.1628374539437405,-1.9840992301893914,-2.168067291093026,2.5016060788069625,-0.8371849430392659,-1.7220392431257918,2.029142862964842,2.9743993257238843,-0.2924463860609148,-2.601439507214316,-2.686602438550005,-1.3398762935438222,0.2616749906413469,1.506607016020391,-2.9994724024476422,-2.800271111124936,1.5669714642187884,0.5259083237001594,2.074310443394821,-1.8850626034915576,-2.101606272629308,1.6701811979022843,-1.823932974111391,-0.3185664015750431,-0.4229749701325325,0.716558179441372,-1.9854359692092909,318.1144298430774,0
134218.38629012706,2.0767973221174794,-2.1676919378404342,0.5593102158440466,-1.640035309411332,0.6102908697991642,0.30400342613857534,-1.3577532926214688,0.6368976357718656,2.117413042531906,1.235950421203114,-0.8336919131487797,1.338536753725112,0.48517156757597935,-0.5989095480605444,2.9140476475669015,-2.8711590804345994,-1.2411560510654576,-2.6818265000509194,-2.968207144137507,-2.4086616850425404,1.7159290128281803,-1.1212498878480024,0.8351094535766741,1.9328610948982634,1.443854762001032,0.7211173040949701,2.3662751024033604,-0.6931425355737497,224.77206442049746,0
7763.896003251046,-0.029307578108342724,-2.1963765416575294,2.4457913827875064,-2.7423986563533544,-1.3550900098564882,-2.2385755857536456,-1.1974687726872564,-1.2622085519798005,1.6992251886713898,0.9959463543998188,1.7629168512562838,-2.6283893803279206,1.0284942600787934,-2.5832626054229717,-1.0915119221765117,2.7967731024363927,-2.4338950339555727,-0.9426816450859858,2.4099571587235618,-0.6319053479465415,1.0269137469903953,2.2641015462341176,2.5127654770468606,-0.9948205343131162,-1.7872999670987952,1.4050952618214385,-1.624506074285852,-1.5710794002803754,44.47739911139081,0
39402.83442196082,-2.6819135739715456,-2.9149136655818246,2.221246843861648,-2.9463466656519985,2.319853642437014,0.10142344440840079,2.9712062121365674,2.954747218726272,-2.584071630469796,2.6339432472129634,0.8384333147867795,-0.9636868690514557,-1.6450058487969614,1.1203515783908644,1.8245869617026225,-1.9319608572993996,-0.709271985864981,0.05348502243235931,2.9196416932410454,2.2713016418082095,2.0285230418353546,2.086370620634672,-0.015517671541407374,-0.4949886161181851,-2.6083843280717547,0.8580130373299646,0.3328833277836942,2.9766088270968574,1488.8892829515348,0
63314.92099699982,2.061174819814573,0.3540918713919101,2.235603277324522,-0.07414221368225693,2.9619714278474554,-0.8049691201321121,-2.852569653697393,2.0480124289098764,-2.26063494782537,-0.8233959972293756,0.1308328425143177,1.5079814129913585,0.8739366826035635,2.4487757245361266,-1.2461026611861354,-2.2543717667441903,-0.05377914309016951,-1.0604339936247216,-1.4730681518962487,-2.5799557442678482,1.7634465495595872,1.9698894119360597,0.10374431405535756,-0.23133050622229012,0.22216714094412193,-0.40464615761998024,2.654123407965356,-1.9618282950019938,1807.9745454822757,0
43002.636177208115,0.2601768065339649,1.3053210620938316,2.413889975503224,-0.2933922283515864,2.6460054127893864,-1.0046326814858255,0.15679219613137407,0.16177688269715063,2.652004900752443,-2.6861062502465303,2.78371554165832,1.0135326258751842,-0.3198399870629456,0.8328448507242787,-0.5821015677730044,-2.6997840554590784,-0.6037346798809584,1.072635234488553,-1.5553219893486852,2.941784481786847,-0.7439212868359033,1.6469427352209118,2.5153323578411904,0.14004362848452878,-1.751070117454106,-0.278311873109927,0.1660197646562227,2.4913597777845693,1861.050286578811,0
