Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
69351.1038280103,1.5160823409889757,2.82183278655389,-1.0600469891499609,0.16379487055080766,1.7296227356407226,1.2899938282809496,-0.21478900760606034,1.1077791478297776,1.7410878305162427,-1.6259047737847656,-1.713822370343071,-1.8218254542675762,0.041964047259519965,-1.927895607825911,2.3861246155155857,-1.013714491564584,-2.6938120257551006,2.9478024453018543,-2.610339535854266,-2.421326567703553,-1.43577894991823,-1.5984402808089575,-0.04901542131257619,-0.3076712684309886,-0.4185372665834417,2.004913349396986,-0.7117813178480237,-0.27545944119112287,1334.314847491573,0
111206.06481376481,0.2201601864401228,0.46511019385394503,1.3067869956839697,2.3853606672921366,1.0179515276688962,2.8129203895747548,-1.2131324665972656,2.868329704339585,-2.1919222499062525,0.9877888175970266,-2.4330808511693687,2.2296249890313167,1.5240505656984649,-1.6178270216493804,-2.8305504517356237,1.6123588364076014,0.14733045335816808,-0.7245144296643753,0.44301821458125534,-0.10332813025836529,-0.32116967359475446,-0.06012382529346727,1.3801085968437956,0.9706647305419422,0.688000021016526,-2.333771337594735,1.5873980178535527,-2.0258279073387313,930.2103040744922,0
156448.6863599057,-0.5850350896454901,-1.1896057666445408,-1.5703594849312843,2.6645922893417087,-0.40211254762084137,-0.11148206940987215,2.960183626144384,0.8902839545289947,1.906813978402968,2.6326419909924823,-0.8878579143810859,-1.8122152499011408,-2.703558451591678,2.9450880713138066,1.738592073450044,0.6317521114608518,-2.3239395724885075,0.29792839022927087,-2.273634000461959,1.4829980033600227,1.946090333331183,2.900361323304482,1.526451659310025,2.0702523390833223,-0.22979088518359836,-0.8573836241128379,0.7717140244175917,-0.210839938805782,60.77593955951023,0
47410.76943534889,1.1232188895011008,-2.903405539039707,2.1116157438868353,0.7303856939025577,-2.5130141719658834,-1.5590210576986383,1.479478924889131,2.425531759314703,1.7040837293285689,-0.4583934421505358,0.24813106568925214,-0.24115439606653943,-1.0977279756290503,2.057893393996629,-2.0860965549656902,-0.8929051929029272,-0.7844791788074064,1.9741821157553217,2.7855716186572783,1.9540468470603223,-2.4348034958568174,-0.07077990292386094,2.3531303696163874,-0.022618680930747814,1.581592535110147,-1.7046154211913433,-1.0309564478001918,-1.4561835000954102,1629.9531989754494,0
111855.72400846859,-1.9456471867915983,-1.4827062840922565,-2.092247392941349,-2.9727794807574286,-1.7212723919362352,-2.831890880451887,2.013633008474163,-2.874148353247675,-2.0150671718614497,-2.8775252654388224,1.2234257180818977,0.46200109745823514,-1.1907497342406472,-2.7094895571970756,2.094326034809481,-2.4985735302357632,2.9629861373391186,-1.5013754750746486,0.24756383059755294,2.549662915202421,1.6344779919359542,-2.566480239452984,-0.969448670141654,0.005780704290153871,2.049621615224229,1.158470155234891,-2.998759865100383,1.7674781349685578,1760.0191468141618,0
116255.83355861802,1.0422545122574043,2.910856287930737,-1.5579698874599022,0.3840578691562406,-2.3593937664064186,1.6705777831933801,-0.4347577717210278,-2.9942162831795063,1.6382934450278963,-1.2640586502230262,0.48477682440418013,1.9166683660084889,-2.3224264698578585,-2.2884727593766163,-2.568169049056201,0.9254588692495807,2.290088021885232,0.3715200256652613,1.6421463656130566,1.0264742014537847,-2.179251843602085,-1.4809934386360193,1.835727569134245,-1.0115470717992283,0.41040999973056236,0.8331561702088663,-0.9349387532026525,-2.8873628277595347,1095.2942925850423,0
4726.044495763429,-1.3809304644372993,-2.961875957452631,0.810326464500899,-0.026505093964265036,-1.5323415119111863,0.14037749942685895,-0.3938191229090311,-0.06509992303295942,-1.676125472206855,1.5710772566410665,-0.2018517917451792,0.48454481038344976,0.7305563990214914,2.7797692892398285,-1.679508494654877,1.9721757388958876,1.416926460941161,-1.8779172975786564,0.6395913762314955,0.1670756615712432,-1.585768405544638,-1.093238903165865,-1.298495618128863,0.8985678890044277,-2.0477050201258677,-1.105426776840106,1.4576802820901191,1.5692303807577472,1547.3421745247929,0
9205.431219744241,2.927760265385701,0.08430988920951998,0.5810235875458902,-0.5837429821518096,1.5108977199305933,-2.8877158272286967,0.37851930840648507,-2.971164556184599,-0.12952429751240713,-1.224891497161886,1.952676015695574,0.5983824667832036,-2.232803761407247,2.076161165127221,1.6023350166039894,0.6031980419685259,2.4104742634952085,0.8190860434048868,0.880795790209993,0.04732142683797136,2.4592280382802905,0.6239533056563005,-2.9238318616083063,-1.898208709611774,-2.442642613490811,-0.8298200783261516,-2.7806835424696037,-2.2713382366127504,1208.6987340098603,0
40928.5318139561,1.6616442352819778,-2.401266863917237,-2.9790135812720693,-0.05955647424232069,1.6384067973644356,-1.1740405191979981,-2.4561774963103087,2.547509018816471,1.478831044289734,1.512634328969778,1.2649148319579284,-0.641053548928519,-1.548009660640936,2.5972804303381434,-1.0594956214100126,-0.2788553034966914,2.7653927483573533,2.61800058094032,2.051092433812318,1.3325738301855772,-2.400512942543977,-0.4060220849205849,1.496797154185522,0.883587556520625,-0.31185991761308696,2.983680974601702,-0.8849887454896184,-0.23144056549945669,319.7174651123383,0
60627.03919720645,2.3127862230208596,-1.2200965476250283,0.822172873532617,2.9846383908957375,1.5784815793105142,-2.4245234420805692,1.0494393179359216,1.765156697558659,0.36967058297219957,-1.7728509157058074,2.553500085566582,-2.27056117316828,2.076351363844701,-2.85828331794279,2.5498516975119623,-2.2533070349574817,-2.9963847488196613,2.332428894715216,2.347883456319191,-1.8374751930411124,1.4790425412881874,2.9697033038940948,0.8564509418267656,-2.418141909296642,-1.1474907511506378,-2.6338245490093937,-0.3860715619940267,2.736348972501956,823.2611205038114,0
